Mod:Item:MetaData, Localized Name
tfc:ore/lignite/rocksalt, Rocksalt Lignite
tfc:ore/lignite/limestone, Limestone Lignite
tfc:ore/lignite/conglomerate, Conglomerate Lignite
tfc:ore/lignite/dolomite, Dolomite Lignite
tfc:ore/lignite/chert, Chert Lignite
tfc:ore/lignite/chalk, Chalk Lignite
tfc:ore/lignite/rhyolite, Rhyolite Lignite
tfc:ore/lignite/basalt, Basalt Lignite
tfc:ore/lignite/andesite, Andesite Lignite
tfc:ore/lignite/dacite, Dacite Lignite
tfc:ore/lignite/quartzite, Quartzite Lignite
tfc:ore/lignite/slate, Slate Lignite
tfc:ore/lignite/phyllite, Phyllite Lignite
tfc:ore/lignite/schist, Schist Lignite
tfc:ore/lignite/gneiss, Gneiss Lignite
tfc:ore/lignite/marble, Marble Lignite
tfc:ore/lignite/breccia, Breccia Lignite
tfc:ore/lignite/porphyry, Porphyry Lignite
tfc:ore/lignite/peridotite, Peridotite Lignite
tfc:ore/lignite/mudstone, Mudstone Lignite
tfc:ore/lignite/sandstone, Sandstone Lignite
tfc:ore/lignite/siltstone, Siltstone Lignite
tfc:ore/lignite/catlinite, Catlinite Lignite
tfc:ore/lignite/novaculite, Novaculite Lignite
tfc:ore/lignite/soapstone, Soapstone Lignite
tfc:ore/lignite/komatiite, Komatiite Lignite
tfc:ore/kaolinite/granite, Granite Kaolinite
tfc:ore/kaolinite/diorite, Diorite Kaolinite
tfc:ore/kaolinite/gabbro, Gabbro Kaolinite
tfc:ore/kaolinite/shale, Shale Kaolinite
tfc:ore/kaolinite/claystone, Claystone Kaolinite
tfc:ore/kaolinite/rocksalt, Rocksalt Kaolinite
tfc:ore/kaolinite/limestone, Limestone Kaolinite
tfc:ore/kaolinite/conglomerate, Conglomerate Kaolinite
tfc:ore/kaolinite/dolomite, Dolomite Kaolinite
tfc:ore/kaolinite/chert, Chert Kaolinite
tfc:ore/kaolinite/chalk, Chalk Kaolinite
tfc:ore/kaolinite/rhyolite, Rhyolite Kaolinite
tfc:ore/kaolinite/basalt, Basalt Kaolinite
tfc:ore/kaolinite/andesite, Andesite Kaolinite
tfc:ore/kaolinite/dacite, Dacite Kaolinite
tfc:ore/kaolinite/quartzite, Quartzite Kaolinite
tfc:ore/kaolinite/slate, Slate Kaolinite
tfc:ore/kaolinite/phyllite, Phyllite Kaolinite
tfc:ore/kaolinite/schist, Schist Kaolinite
tfc:ore/kaolinite/gneiss, Gneiss Kaolinite
tfc:ore/kaolinite/marble, Marble Kaolinite
tfc:ore/kaolinite/breccia, Breccia Kaolinite
tfc:ore/kaolinite/porphyry, Porphyry Kaolinite
tfc:ore/kaolinite/peridotite, Peridotite Kaolinite
tfc:ore/kaolinite/mudstone, Mudstone Kaolinite
tfc:ore/kaolinite/sandstone, Sandstone Kaolinite
tfc:ore/kaolinite/siltstone, Siltstone Kaolinite
tfc:ore/kaolinite/catlinite, Catlinite Kaolinite
tfc:ore/kaolinite/novaculite, Novaculite Kaolinite
tfc:ore/kaolinite/soapstone, Soapstone Kaolinite
tfc:ore/kaolinite/komatiite, Komatiite Kaolinite
tfc:ore/gypsum/granite, Granite Gypsum
tfc:ore/gypsum/diorite, Diorite Gypsum
tfc:ore/gypsum/gabbro, Gabbro Gypsum
tfc:ore/gypsum/shale, Shale Gypsum
tfc:ore/gypsum/claystone, Claystone Gypsum
tfc:ore/gypsum/rocksalt, Rocksalt Gypsum
tfc:ore/gypsum/limestone, Limestone Gypsum
tfc:ore/gypsum/conglomerate, Conglomerate Gypsum
tfc:ore/gypsum/dolomite, Dolomite Gypsum
tfc:ore/gypsum/chert, Chert Gypsum
tfc:ore/gypsum/chalk, Chalk Gypsum
tfc:ore/gypsum/rhyolite, Rhyolite Gypsum
tfc:ore/gypsum/basalt, Basalt Gypsum
tfc:ore/gypsum/andesite, Andesite Gypsum
tfc:ore/gypsum/dacite, Dacite Gypsum
tfc:ore/gypsum/quartzite, Quartzite Gypsum
tfc:ore/gypsum/slate, Slate Gypsum
tfc:ore/gypsum/phyllite, Phyllite Gypsum
tfc:ore/gypsum/schist, Schist Gypsum
tfc:ore/gypsum/gneiss, Gneiss Gypsum
tfc:ore/gypsum/marble, Marble Gypsum
tfc:ore/gypsum/breccia, Breccia Gypsum
tfc:ore/gypsum/porphyry, Porphyry Gypsum
tfc:ore/gypsum/peridotite, Peridotite Gypsum
tfc:ore/gypsum/mudstone, Mudstone Gypsum
tfc:ore/gypsum/sandstone, Sandstone Gypsum
tfc:ore/gypsum/siltstone, Siltstone Gypsum
tfc:ore/gypsum/catlinite, Catlinite Gypsum
tfc:ore/gypsum/novaculite, Novaculite Gypsum
tfc:ore/gypsum/soapstone, Soapstone Gypsum
tfc:ore/gypsum/komatiite, Komatiite Gypsum
tfc:ore/satinspar/granite, Granite Satinspar
tfc:ore/satinspar/diorite, Diorite Satinspar
tfc:ore/satinspar/gabbro, Gabbro Satinspar
tfc:ore/satinspar/shale, Shale Satinspar
tfc:ore/satinspar/claystone, Claystone Satinspar
tfc:ore/satinspar/rocksalt, Rocksalt Satinspar
tfc:ore/satinspar/limestone, Limestone Satinspar
tfc:ore/satinspar/conglomerate, Conglomerate Satinspar
tfc:ore/satinspar/dolomite, Dolomite Satinspar
tfc:ore/satinspar/chert, Chert Satinspar
tfc:ore/satinspar/chalk, Chalk Satinspar
tfc:ore/satinspar/rhyolite, Rhyolite Satinspar
tfc:ore/satinspar/basalt, Basalt Satinspar
tfc:ore/satinspar/andesite, Andesite Satinspar
tfc:ore/satinspar/dacite, Dacite Satinspar
tfc:ore/satinspar/quartzite, Quartzite Satinspar
tfc:ore/satinspar/slate, Slate Satinspar
tfc:ore/satinspar/phyllite, Phyllite Satinspar
tfc:ore/satinspar/schist, Schist Satinspar
tfc:ore/satinspar/gneiss, Gneiss Satinspar
tfc:ore/satinspar/marble, Marble Satinspar
tfc:ore/satinspar/breccia, Breccia Satinspar
tfc:ore/satinspar/porphyry, Porphyry Satinspar
tfc:ore/satinspar/peridotite, Peridotite Satinspar
tfc:ore/satinspar/mudstone, Mudstone Satinspar
tfc:ore/satinspar/sandstone, Sandstone Satinspar
tfc:ore/satinspar/siltstone, Siltstone Satinspar
tfc:ore/satinspar/catlinite, Catlinite Satinspar
tfc:ore/satinspar/novaculite, Novaculite Satinspar
tfc:ore/satinspar/soapstone, Soapstone Satinspar
tfc:ore/satinspar/komatiite, Komatiite Satinspar
tfc:ore/selenite/granite, Granite Selenite
tfc:ore/selenite/diorite, Diorite Selenite
tfc:ore/selenite/gabbro, Gabbro Selenite
tfc:ore/selenite/shale, Shale Selenite
tfc:ore/selenite/claystone, Claystone Selenite
tfc:ore/selenite/rocksalt, Rocksalt Selenite
tfc:ore/selenite/limestone, Limestone Selenite
tfc:ore/selenite/conglomerate, Conglomerate Selenite
tfc:ore/selenite/dolomite, Dolomite Selenite
tfc:ore/selenite/chert, Chert Selenite
tfc:ore/selenite/chalk, Chalk Selenite
tfc:ore/selenite/rhyolite, Rhyolite Selenite
tfc:ore/selenite/basalt, Basalt Selenite
tfc:ore/selenite/andesite, Andesite Selenite
tfc:ore/selenite/dacite, Dacite Selenite
tfc:ore/selenite/quartzite, Quartzite Selenite
tfc:ore/selenite/slate, Slate Selenite
tfc:ore/selenite/phyllite, Phyllite Selenite
tfc:ore/selenite/schist, Schist Selenite
tfc:ore/selenite/gneiss, Gneiss Selenite
tfc:ore/selenite/marble, Marble Selenite
tfc:ore/selenite/breccia, Breccia Selenite
tfc:ore/selenite/porphyry, Porphyry Selenite
tfc:ore/selenite/peridotite, Peridotite Selenite
tfc:ore/selenite/mudstone, Mudstone Selenite
tfc:ore/selenite/sandstone, Sandstone Selenite
tfc:ore/selenite/siltstone, Siltstone Selenite
tfc:ore/selenite/catlinite, Catlinite Selenite
tfc:ore/selenite/novaculite, Novaculite Selenite
tfc:ore/selenite/soapstone, Soapstone Selenite
tfc:ore/selenite/komatiite, Komatiite Selenite
tfc:ore/graphite/granite, Granite Graphite
tfc:ore/graphite/diorite, Diorite Graphite
tfc:ore/graphite/gabbro, Gabbro Graphite
tfc:ore/graphite/shale, Shale Graphite
tfc:ore/graphite/claystone, Claystone Graphite
tfc:ore/graphite/rocksalt, Rocksalt Graphite
tfc:ore/graphite/limestone, Limestone Graphite
tfc:ore/graphite/conglomerate, Conglomerate Graphite
tfc:ore/graphite/dolomite, Dolomite Graphite
tfc:ore/graphite/chert, Chert Graphite
tfc:ore/graphite/chalk, Chalk Graphite
tfc:ore/graphite/rhyolite, Rhyolite Graphite
tfc:ore/graphite/basalt, Basalt Graphite
tfc:ore/graphite/andesite, Andesite Graphite
tfc:ore/graphite/dacite, Dacite Graphite
tfc:ore/graphite/quartzite, Quartzite Graphite
tfc:ore/graphite/slate, Slate Graphite
tfc:ore/graphite/phyllite, Phyllite Graphite
tfc:ore/graphite/schist, Schist Graphite
tfc:ore/graphite/gneiss, Gneiss Graphite
tfc:ore/graphite/marble, Marble Graphite
tfc:ore/graphite/breccia, Breccia Graphite
tfc:ore/graphite/porphyry, Porphyry Graphite
tfc:ore/graphite/peridotite, Peridotite Graphite
tfc:ore/graphite/mudstone, Mudstone Graphite
tfc:ore/graphite/sandstone, Sandstone Graphite
tfc:ore/graphite/siltstone, Siltstone Graphite
tfc:ore/graphite/catlinite, Catlinite Graphite
tfc:ore/graphite/novaculite, Novaculite Graphite
tfc:ore/graphite/soapstone, Soapstone Graphite
tfc:ore/graphite/komatiite, Komatiite Graphite
tfc:ore/kimberlite/granite, Granite Kimberlite
tfc:ore/kimberlite/diorite, Diorite Kimberlite
tfc:ore/kimberlite/gabbro, Gabbro Kimberlite
tfc:ore/kimberlite/shale, Shale Kimberlite
tfc:ore/kimberlite/claystone, Claystone Kimberlite
tfc:ore/kimberlite/rocksalt, Rocksalt Kimberlite
tfc:ore/kimberlite/limestone, Limestone Kimberlite
tfc:ore/kimberlite/conglomerate, Conglomerate Kimberlite
tfc:ore/kimberlite/dolomite, Dolomite Kimberlite
tfc:ore/kimberlite/chert, Chert Kimberlite
tfc:ore/kimberlite/chalk, Chalk Kimberlite
tfc:ore/kimberlite/rhyolite, Rhyolite Kimberlite
tfc:ore/kimberlite/basalt, Basalt Kimberlite
tfc:ore/kimberlite/andesite, Andesite Kimberlite
tfc:ore/kimberlite/dacite, Dacite Kimberlite
tfc:ore/kimberlite/quartzite, Quartzite Kimberlite
tfc:ore/kimberlite/slate, Slate Kimberlite
tfc:ore/kimberlite/phyllite, Phyllite Kimberlite
tfc:ore/kimberlite/schist, Schist Kimberlite
tfc:ore/kimberlite/gneiss, Gneiss Kimberlite
tfc:ore/kimberlite/marble, Marble Kimberlite
tfc:ore/kimberlite/breccia, Breccia Kimberlite
tfc:ore/kimberlite/porphyry, Porphyry Kimberlite
tfc:ore/kimberlite/peridotite, Peridotite Kimberlite
tfc:ore/kimberlite/mudstone, Mudstone Kimberlite
tfc:ore/kimberlite/sandstone, Sandstone Kimberlite
tfc:ore/kimberlite/siltstone, Siltstone Kimberlite
tfc:ore/kimberlite/catlinite, Catlinite Kimberlite
tfc:ore/kimberlite/novaculite, Novaculite Kimberlite
tfc:ore/kimberlite/soapstone, Soapstone Kimberlite
tfc:ore/kimberlite/komatiite, Komatiite Kimberlite
tfc:ore/petrified_wood/granite, Granite Petrified Wood
tfc:ore/petrified_wood/diorite, Diorite Petrified Wood
tfc:ore/petrified_wood/gabbro, Gabbro Petrified Wood
tfc:ore/petrified_wood/shale, Shale Petrified Wood
tfc:ore/petrified_wood/claystone, Claystone Petrified Wood
tfc:ore/petrified_wood/rocksalt, Rocksalt Petrified Wood
tfc:ore/petrified_wood/limestone, Limestone Petrified Wood
tfc:ore/petrified_wood/conglomerate, Conglomerate Petrified Wood
tfc:ore/petrified_wood/dolomite, Dolomite Petrified Wood
tfc:ore/petrified_wood/chert, Chert Petrified Wood
tfc:ore/petrified_wood/chalk, Chalk Petrified Wood
tfc:ore/petrified_wood/rhyolite, Rhyolite Petrified Wood
tfc:ore/petrified_wood/basalt, Basalt Petrified Wood
tfc:ore/petrified_wood/andesite, Andesite Petrified Wood
tfc:ore/petrified_wood/dacite, Dacite Petrified Wood
tfc:ore/petrified_wood/quartzite, Quartzite Petrified Wood
tfc:ore/petrified_wood/slate, Slate Petrified Wood
tfc:ore/petrified_wood/phyllite, Phyllite Petrified Wood
tfc:ore/petrified_wood/schist, Schist Petrified Wood
tfc:ore/petrified_wood/gneiss, Gneiss Petrified Wood
tfc:ore/petrified_wood/marble, Marble Petrified Wood
tfc:ore/petrified_wood/breccia, Breccia Petrified Wood
tfc:ore/petrified_wood/porphyry, Porphyry Petrified Wood
tfc:ore/petrified_wood/peridotite, Peridotite Petrified Wood
tfc:ore/petrified_wood/mudstone, Mudstone Petrified Wood
tfc:ore/petrified_wood/sandstone, Sandstone Petrified Wood
tfc:ore/petrified_wood/siltstone, Siltstone Petrified Wood
tfc:ore/petrified_wood/catlinite, Catlinite Petrified Wood
tfc:ore/petrified_wood/novaculite, Novaculite Petrified Wood
tfc:ore/petrified_wood/soapstone, Soapstone Petrified Wood
tfc:ore/petrified_wood/komatiite, Komatiite Petrified Wood
tfc:ore/sulfur/granite, Granite Sulfur
tfc:ore/sulfur/diorite, Diorite Sulfur
tfc:ore/sulfur/gabbro, Gabbro Sulfur
tfc:ore/sulfur/shale, Shale Sulfur
tfc:ore/sulfur/claystone, Claystone Sulfur
tfc:ore/sulfur/rocksalt, Rocksalt Sulfur
tfc:ore/sulfur/limestone, Limestone Sulfur
tfc:ore/sulfur/conglomerate, Conglomerate Sulfur
tfc:ore/sulfur/dolomite, Dolomite Sulfur
tfc:ore/sulfur/chert, Chert Sulfur
tfc:ore/sulfur/chalk, Chalk Sulfur
tfc:ore/sulfur/rhyolite, Rhyolite Sulfur
tfc:ore/sulfur/basalt, Basalt Sulfur
tfc:ore/sulfur/andesite, Andesite Sulfur
tfc:ore/sulfur/dacite, Dacite Sulfur
tfc:ore/sulfur/quartzite, Quartzite Sulfur
tfc:ore/sulfur/slate, Slate Sulfur
tfc:ore/sulfur/phyllite, Phyllite Sulfur
tfc:ore/sulfur/schist, Schist Sulfur
tfc:ore/sulfur/gneiss, Gneiss Sulfur
tfc:ore/sulfur/marble, Marble Sulfur
tfc:ore/sulfur/breccia, Breccia Sulfur
tfc:ore/sulfur/porphyry, Porphyry Sulfur
tfc:ore/sulfur/peridotite, Peridotite Sulfur
tfc:ore/sulfur/mudstone, Mudstone Sulfur
tfc:ore/sulfur/sandstone, Sandstone Sulfur
tfc:ore/sulfur/siltstone, Siltstone Sulfur
tfc:ore/sulfur/catlinite, Catlinite Sulfur
tfc:ore/sulfur/novaculite, Novaculite Sulfur
tfc:ore/sulfur/soapstone, Soapstone Sulfur
tfc:ore/sulfur/komatiite, Komatiite Sulfur
tfc:ore/jet/granite, Granite Jet
tfc:ore/jet/diorite, Diorite Jet
tfc:ore/jet/gabbro, Gabbro Jet
tfc:ore/jet/shale, Shale Jet
tfc:ore/jet/claystone, Claystone Jet
tfc:ore/jet/rocksalt, Rocksalt Jet
tfc:ore/jet/limestone, Limestone Jet
tfc:ore/jet/conglomerate, Conglomerate Jet
tfc:ore/jet/dolomite, Dolomite Jet
tfc:ore/jet/chert, Chert Jet
tfc:ore/jet/chalk, Chalk Jet
tfc:ore/jet/rhyolite, Rhyolite Jet
tfc:ore/jet/basalt, Basalt Jet
tfc:ore/jet/andesite, Andesite Jet
tfc:ore/jet/dacite, Dacite Jet
tfc:ore/jet/quartzite, Quartzite Jet
tfc:ore/jet/slate, Slate Jet
tfc:ore/jet/phyllite, Phyllite Jet
tfc:ore/jet/schist, Schist Jet
tfc:ore/jet/gneiss, Gneiss Jet
tfc:ore/jet/marble, Marble Jet
tfc:ore/jet/breccia, Breccia Jet
tfc:ore/jet/porphyry, Porphyry Jet
tfc:ore/jet/peridotite, Peridotite Jet
tfc:ore/jet/mudstone, Mudstone Jet
tfc:ore/jet/sandstone, Sandstone Jet
tfc:ore/jet/siltstone, Siltstone Jet
tfc:ore/jet/catlinite, Catlinite Jet
tfc:ore/jet/novaculite, Novaculite Jet
tfc:ore/jet/soapstone, Soapstone Jet
tfc:ore/jet/komatiite, Komatiite Jet
tfc:ore/microcline/granite, Granite Microcline
tfc:ore/microcline/diorite, Diorite Microcline
tfc:ore/microcline/gabbro, Gabbro Microcline
tfc:ore/microcline/shale, Shale Microcline
tfc:ore/microcline/claystone, Claystone Microcline
tfc:ore/microcline/rocksalt, Rocksalt Microcline
tfc:ore/microcline/limestone, Limestone Microcline
tfc:ore/microcline/conglomerate, Conglomerate Microcline
tfc:ore/microcline/dolomite, Dolomite Microcline
tfc:ore/microcline/chert, Chert Microcline
tfc:ore/microcline/chalk, Chalk Microcline
tfc:ore/microcline/rhyolite, Rhyolite Microcline
tfc:ore/microcline/basalt, Basalt Microcline
tfc:ore/microcline/andesite, Andesite Microcline
tfc:ore/microcline/dacite, Dacite Microcline
tfc:ore/microcline/quartzite, Quartzite Microcline
tfc:ore/microcline/slate, Slate Microcline
tfc:ore/microcline/phyllite, Phyllite Microcline
tfc:ore/microcline/schist, Schist Microcline
tfc:ore/microcline/gneiss, Gneiss Microcline
tfc:ore/microcline/marble, Marble Microcline
tfc:ore/microcline/breccia, Breccia Microcline
tfc:ore/microcline/porphyry, Porphyry Microcline
tfc:ore/microcline/peridotite, Peridotite Microcline
tfc:ore/microcline/mudstone, Mudstone Microcline
tfc:ore/microcline/sandstone, Sandstone Microcline
tfc:ore/microcline/siltstone, Siltstone Microcline
tfc:ore/microcline/catlinite, Catlinite Microcline
tfc:ore/microcline/novaculite, Novaculite Microcline
tfc:ore/microcline/soapstone, Soapstone Microcline
tfc:ore/microcline/komatiite, Komatiite Microcline
tfc:ore/pitchblende/granite, Granite Pitchblende
tfc:ore/pitchblende/diorite, Diorite Pitchblende
tfc:ore/pitchblende/gabbro, Gabbro Pitchblende
tfc:ore/pitchblende/shale, Shale Pitchblende
tfc:ore/pitchblende/claystone, Claystone Pitchblende
tfc:ore/pitchblende/rocksalt, Rocksalt Pitchblende
tfc:ore/pitchblende/limestone, Limestone Pitchblende
tfc:ore/pitchblende/conglomerate, Conglomerate Pitchblende
tfc:ore/pitchblende/dolomite, Dolomite Pitchblende
tfc:ore/pitchblende/chert, Chert Pitchblende
tfc:ore/pitchblende/chalk, Chalk Pitchblende
tfc:ore/pitchblende/rhyolite, Rhyolite Pitchblende
tfc:ore/pitchblende/basalt, Basalt Pitchblende
tfc:ore/pitchblende/andesite, Andesite Pitchblende
tfc:ore/pitchblende/dacite, Dacite Pitchblende
tfc:ore/pitchblende/quartzite, Quartzite Pitchblende
tfc:ore/pitchblende/slate, Slate Pitchblende
tfc:ore/pitchblende/phyllite, Phyllite Pitchblende
tfc:ore/pitchblende/schist, Schist Pitchblende
tfc:ore/pitchblende/gneiss, Gneiss Pitchblende
tfc:ore/pitchblende/marble, Marble Pitchblende
tfc:ore/pitchblende/breccia, Breccia Pitchblende
tfc:ore/pitchblende/porphyry, Porphyry Pitchblende
tfc:ore/pitchblende/peridotite, Peridotite Pitchblende
tfc:ore/pitchblende/mudstone, Mudstone Pitchblende
tfc:ore/pitchblende/sandstone, Sandstone Pitchblende
tfc:ore/pitchblende/siltstone, Siltstone Pitchblende
tfc:ore/pitchblende/catlinite, Catlinite Pitchblende
tfc:ore/pitchblende/novaculite, Novaculite Pitchblende
tfc:ore/pitchblende/soapstone, Soapstone Pitchblende
tfc:ore/pitchblende/komatiite, Komatiite Pitchblende
tfc:ore/cinnabar/granite, Granite Cinnabar
tfc:ore/cinnabar/diorite, Diorite Cinnabar
tfc:ore/cinnabar/gabbro, Gabbro Cinnabar
tfc:ore/cinnabar/shale, Shale Cinnabar
tfc:ore/cinnabar/claystone, Claystone Cinnabar
tfc:ore/cinnabar/rocksalt, Rocksalt Cinnabar
tfc:ore/cinnabar/limestone, Limestone Cinnabar
tfc:ore/cinnabar/conglomerate, Conglomerate Cinnabar
tfc:ore/cinnabar/dolomite, Dolomite Cinnabar
tfc:ore/cinnabar/chert, Chert Cinnabar
tfc:ore/cinnabar/chalk, Chalk Cinnabar
tfc:ore/cinnabar/rhyolite, Rhyolite Cinnabar
tfc:ore/cinnabar/basalt, Basalt Cinnabar
tfc:ore/cinnabar/andesite, Andesite Cinnabar
tfc:ore/cinnabar/dacite, Dacite Cinnabar
tfc:ore/cinnabar/quartzite, Quartzite Cinnabar
tfc:ore/cinnabar/slate, Slate Cinnabar
tfc:ore/cinnabar/phyllite, Phyllite Cinnabar
tfc:ore/cinnabar/schist, Schist Cinnabar
tfc:ore/cinnabar/gneiss, Gneiss Cinnabar
tfc:ore/cinnabar/marble, Marble Cinnabar
tfc:ore/cinnabar/breccia, Breccia Cinnabar
tfc:ore/cinnabar/porphyry, Porphyry Cinnabar
tfc:ore/cinnabar/peridotite, Peridotite Cinnabar
tfc:ore/cinnabar/mudstone, Mudstone Cinnabar
tfc:ore/cinnabar/sandstone, Sandstone Cinnabar
tfc:ore/cinnabar/siltstone, Siltstone Cinnabar
tfc:ore/cinnabar/catlinite, Catlinite Cinnabar
tfc:ore/cinnabar/novaculite, Novaculite Cinnabar
tfc:ore/cinnabar/soapstone, Soapstone Cinnabar
tfc:ore/cinnabar/komatiite, Komatiite Cinnabar
tfc:ore/cryolite/granite, Granite Cryolite
tfc:ore/cryolite/diorite, Diorite Cryolite
tfc:ore/cryolite/gabbro, Gabbro Cryolite
tfc:ore/cryolite/shale, Shale Cryolite
tfc:ore/cryolite/claystone, Claystone Cryolite
tfc:ore/cryolite/rocksalt, Rocksalt Cryolite
tfc:ore/cryolite/limestone, Limestone Cryolite
tfc:ore/cryolite/conglomerate, Conglomerate Cryolite
tfc:ore/cryolite/dolomite, Dolomite Cryolite
tfc:ore/cryolite/chert, Chert Cryolite
tfc:ore/cryolite/chalk, Chalk Cryolite
tfc:ore/cryolite/rhyolite, Rhyolite Cryolite
tfc:ore/cryolite/basalt, Basalt Cryolite
tfc:ore/cryolite/andesite, Andesite Cryolite
tfc:ore/cryolite/dacite, Dacite Cryolite
tfc:ore/cryolite/quartzite, Quartzite Cryolite
tfc:ore/cryolite/slate, Slate Cryolite
tfc:ore/cryolite/phyllite, Phyllite Cryolite
tfc:ore/cryolite/schist, Schist Cryolite
tfc:ore/cryolite/gneiss, Gneiss Cryolite
tfc:ore/cryolite/marble, Marble Cryolite
tfc:ore/cryolite/breccia, Breccia Cryolite
tfc:ore/cryolite/porphyry, Porphyry Cryolite
tfc:ore/cryolite/peridotite, Peridotite Cryolite
tfc:ore/cryolite/mudstone, Mudstone Cryolite
tfc:ore/cryolite/sandstone, Sandstone Cryolite
tfc:ore/cryolite/siltstone, Siltstone Cryolite
tfc:ore/cryolite/catlinite, Catlinite Cryolite
tfc:ore/cryolite/novaculite, Novaculite Cryolite
tfc:ore/cryolite/soapstone, Soapstone Cryolite
tfc:ore/cryolite/komatiite, Komatiite Cryolite
tfc:ore/saltpeter/granite, Granite Saltpeter
tfc:ore/saltpeter/diorite, Diorite Saltpeter
tfc:ore/saltpeter/gabbro, Gabbro Saltpeter
tfc:ore/saltpeter/shale, Shale Saltpeter
tfc:ore/saltpeter/claystone, Claystone Saltpeter
tfc:ore/saltpeter/rocksalt, Rocksalt Saltpeter
tfc:ore/saltpeter/limestone, Limestone Saltpeter
tfc:ore/saltpeter/conglomerate, Conglomerate Saltpeter
tfc:ore/saltpeter/dolomite, Dolomite Saltpeter
tfc:ore/saltpeter/chert, Chert Saltpeter
tfc:ore/saltpeter/chalk, Chalk Saltpeter
